#{"t_start": 1744321262.6129818, "env_id": "None"}
r,l,t
49.84002,106,7638.501666
367.99945,375,7640.154488
163.8999,275,7641.458266
180.76978,293,7642.847079
366.0896,391,7644.643961
70.31999,128,7645.311827
364.5896,401,7648.293977
72.249954,135,7648.941442
158.72981,262,7650.163546
366.3394,396,7651.966019
386.33975,416,7653.759109
215.41956,358,7655.420959
42.17006,103,7655.962775
73.67003,133,7657.665126
366.6496,395,7659.400712
107.83,182,7660.328161
174.06972,293,7661.633816
409.63,467,7663.679597
223.29953,360,7665.349027
74.18001,132,7666.016424
103.38997,186,7667.957318
375.0795,377,7669.667377
225.10954,379,7671.38786
41.080055,102,7671.934764
400.1298,437,7673.853794
42.080063,102,7674.462781
368.71957,398,7676.383411
50.310043,99,7676.957155
223.59961,360,7679.663641
373.67957,377,7681.339617
366.1296,397,7683.148206
175.4797,282,7684.485543
153.15976,269,7685.807051
370.29968,400,7687.626935
68.270004,123,7689.275717
382.3896,401,7691.079244
408.65973,434,7693.033574
41.78006,102,7693.657552
157.54993,275,7695.027766
382.98984,401,7696.821899
405.02988,437,7699.919773
410.12976,432,7701.850913
117.519936,208,7702.88593
43.160065,104,7703.472771
101.31998,188,7704.34552
50.320038,108,7704.937222
76.21001,134,7705.642978
157.42987,277,7706.98975
50.11003,99,7707.540507
75.80002,135,7708.294504
174.39966,290,7710.619934
69.979965,132,7711.341675
51.00004,100,7711.909214
50.76004,104,7712.469227
405.00974,434,7714.405939
88.95,180,7715.344269
42.270058,103,7715.926747
407.3199,433,7717.923654
116.30991,219,7719.108326
160.22997,277,7720.397277
397.82965,417,7723.241313
49.300034,100,7723.79945
173.1397,286,7725.107521
70.639984,136,7725.779757
156.34988,275,7727.067401
406.43982,436,7729.086472
225.94957,355,7730.761961
49.300026,100,7732.311267
405.92957,432,7734.202101
105.04992,180,7735.123744
42.580063,112,7735.778077
50.200027,100,7736.346303
50.61003,99,7736.925171
49.210022,99,7737.514203
217.00955,359,7739.169172
404.04965,435,7741.144919
49.28002,102,7741.717688
47.05002,105,7742.274614
408.47986,437,7745.382694
102.829956,182,7746.324063
115.91985,208,7747.373407
392.54968,435,7749.301164
218.35962,354,7750.926732
177.57973,282,7752.243914
69.93999,136,7752.944944
42.580063,102,7754.51604
371.35956,379,7756.265289
394.2696,428,7758.24401
50.49003,101,7758.837327
47.790024,101,7759.382799
400.75958,434,7761.286263
153.1797,267,7762.515509
217.42958,357,7765.275403
44.120026,108,7765.882101
47.55002,105,7766.471677
163.20988,274,7767.70909
405.4695,433,7769.676489
41.680054,102,7770.259988
172.4197,298,7771.725069
409.3598,434,7773.648267
74.859985,134,7774.312151
159.72992,272,7776.552704
407.51996,433,7778.514514
115.80993,219,7779.670667
372.77954,377,7781.392102
407.41977,433,7783.350047
116.809944,219,7784.347081
403.98975,441,7787.362637
164.16978,278,7788.653591
118.13996,216,7789.652792
179.80972,309,7791.043856
44.73002,112,7791.655523
408.68988,481,7793.845306
163.59987,275,7795.125948
409.06982,438,7798.123901
48.870033,103,7798.689083
50.11004,99,7799.220321
107.029976,182,7800.113261
219.8196,358,7801.785456
370.16962,378,7803.481608
219.02959,357,7805.10778
411.46976,433,7808.119126
410.77005,438,7810.027183
407.8497,435,7811.999879
176.02974,287,7813.437349
42.65007,105,7813.981368
174.26976,283,7815.253875
406.59982,435,7818.215617
42.86006,104,7818.775757
41.490074,111,7819.415169
225.72966,357,7820.985702
73.44998,135,7821.637769
161.5098,274,7822.934794
407.06952,433,7824.900627
161.64993,275,7826.095614
73.03997,136,7826.817991
407.19974,445,7829.890737
48.41002,109,7830.502761
41.740067,106,7831.108404
74.42999,132,7831.839551
47.950035,105,7832.415345
407.76984,433,7834.490739
74.79,131,7835.212124
226.67957,362,7836.893933
46.03,112,7837.494689
172.05963,294,7839.93972
159.32977,277,7841.228718
408.2699,433,7843.148643
228.85965,354,7844.789485
375.78967,386,7846.469583
41.93006,107,7847.066717
408.4698,433,7850.023332
160.96977,273,7851.31374
181.59964,290,7852.660918
157.57971,257,7853.891659
374.27954,377,7855.617755
175.45966,284,7856.919704
42.780067,102,7857.513967
97.489944,191,7858.47992
50.850044,105,7859.109204
50.110023,99,7859.701022
47.329994,112,7861.320087
181.1097,299,7862.699178
174.06967,283,7864.090039
175.10953,299,7865.448375
163.42993,277,7866.780942
41.97007,103,7867.369538
168.61981,268,7868.641662
377.78976,386,7870.444877
44.30002,110,7872.128811
375.57953,377,7873.82953
47.430016,112,7874.455635
101.72995,192,7875.370911
413.44955,435,7877.290981
388.43985,401,7879.103739
51.770027,103,7879.681715
102.499954,190,7880.640773
112.46998,183,7882.583929
45.59001,111,7883.187546
165.72983,272,7884.39534
110.449974,180,7885.290608
373.93945,391,7887.056663
162.21988,278,7888.391369
50.950043,105,7888.966502
49.020042,108,7889.606484
122.35996,214,7890.637827
410.13953,436,7893.602496
184.28961,291,7894.95535
175.64967,295,7896.392635
376.48962,386,7898.212683
52.04003,106,7898.798099
45.210014,109,7899.366271
412.04977,435,7901.335921
119.3099,219,7902.350194
154.36972,268,7904.782905
226.38966,361,7906.447555
99.51997,188,7907.399026
51.380043,102,7907.958852
78.19999,135,7908.679036
46.530014,112,7909.271023
108.65998,179,7910.170652
411.2596,434,7912.022854
112.159966,184,7912.924945
45.280037,102,7913.495664
409.34967,435,7916.436321
43.270065,113,7916.999684
72.14001,126,7917.703195
112.93998,186,7918.618351
414.10965,439,7920.539033
167.83984,271,7921.794536
46.429993,112,7922.43958
54.560043,109,7923.0022
413.23956,436,7926.051833
180.20978,299,7927.486813
378.7298,382,7929.276356
77.99,136,7929.994802
45.19001,111,7930.633508
42.88005,112,7931.270874
50.250015,105,7931.84382
182.4998,290,7933.215922
102.30998,189,7934.166723
183.10979,284,7935.445201
177.80963,289,7937.788899
375.22946,382,7939.515893
372.53937,391,7941.289137
415.5798,432,7943.254622
50.220047,93,7943.747497
413.1099,434,7945.758705
51.110054,99,7946.319999
375.16953,398,7949.183698
50.36004,104,7949.803075
234.2197,363,7951.411026
78.59001,136,7952.056625
77.17001,133,7952.759608
49.480026,112,7953.408066
119.40992,209,7954.417819
415.45963,434,7956.384279
48.330032,107,7957.066672
232.63957,366,7959.715693
75.79999,135,7960.394945
76.070015,133,7961.108907
377.90967,394,7962.912898
165.7298,277,7964.240966
180.17972,282,7965.569198
112.73995,186,7966.519095
165.3698,273,7967.807028
44.880043,87,7969.400663
111.71996,183,7970.315827
46.37004,88,7970.819577
169.2699,278,7972.129767
164.5699,273,7973.448553
77.76999,138,7974.150715
45.540024,106,7974.725558
96.94998,180,7975.630513
42.08007,112,7976.255363
53.660027,99,7976.826702
186.70972,299,7978.219744
78.010025,134,7978.893793
45.280014,112,7979.520639
229.86954,363,7982.244391
169.7099,274,7983.543853
74.62002,138,7984.243529
77.81002,134,7984.916826
415.9397,436,7986.85971
181.12978,297,7988.265823
415.34973,485,7991.445067
230.62964,367,7993.098782
182.15985,294,7994.459345
180.4498,285,7995.765853
163.17987,272,7996.999258
182.15984,304,7998.378258
419.47968,437,8000.36794
52.960037,99,8001.977994
52.60005,100,8002.536829
412.1097,439,8004.512296
390.83972,401,8006.340656
51.000053,95,8006.871639
418.48978,446,8008.816053
176.15984,284,8010.182021
57.110054,99,8010.736313
180.1196,303,8013.286618
418.70972,439,8015.206917
417.24,436,8017.135322
182.7297,287,8018.494964
54.330048,102,8019.101863
103.599976,190,8020.034745
115.169945,183,8020.908226
179.4798,282,8023.298679
45.229996,112,8023.9508
49.110046,99,8024.498191
75.050026,135,8025.181139
113.30995,179,8026.081955
183.85974,294,8027.487877
371.70953,394,8029.284821
410.76965,438,8031.144813
113.199974,180,8032.022895
411.37973,432,8034.93189
46.87005,88,8035.454988
217.52963,332,8036.98928
49.540047,91,8037.520667
96.489944,191,8038.437568
112.48995,181,8039.338743
165.48987,276,8040.508838
412.6096,439,8042.456605
120.259834,219,8044.543834
79.20001,135,8045.282097
369.87958,377,8047.02315
369.17966,377,8048.761933
412.62973,437,8050.744676
389.7899,416,8052.586829
366.11954,393,8055.377646
167.50996,274,8056.634854
44.150024,105,8057.221708
101.89996,190,8058.200886
46.460037,89,8058.72537
43.92006,108,8059.296166
108.91999,183,8060.257352
47.62001,108,8060.842897
411.2697,433,8062.725277
75.86,134,8063.428661
42.88006,102,8064.002685
50.61004,94,8064.506299
412.77972,442,8067.560502
74.969986,133,8068.254243
165.17989,277,8069.491335
412.46994,438,8071.429135
369.59933,395,8073.236153
77.07003,133,8073.948915
175.73978,286,8075.277178
74.61998,138,8077.057666
412.9199,433,8079.044397
372.77945,377,8080.721888
182.20969,299,8082.096561
51.960037,99,8082.652557
374.36954,388,8084.507763
51.96003,99,8085.099727
370.2197,398,8087.933922
175.68982,291,8089.285868
374.53952,391,8091.029082
227.23935,371,8092.7229
44.450012,105,8093.308388
96.549995,180,8094.189194
51.260025,104,8094.739985
414.30966,434,8096.714738
48.91005,99,8098.309116
418.77985,457,8100.294823
46.280006,112,8100.916184
112.82996,182,8101.849545
76.87002,133,8102.561007
390.98975,401,8104.447617
119.209984,219,8105.53607
46.93,112,8106.131415
417.41965,438,8109.051693
109.30999,184,8109.97745
100.16995,193,8110.894631
388.68973,401,8112.719337
176.67966,287,8114.029317
416.60965,439,8116.064498
175.22975,297,8117.46403
158.52974,272,8119.844573
415.31973,438,8121.793344
226.40956,359,8123.400811
75.95999,134,8124.064164
76.510025,129,8124.753347
390.48975,401,8126.549511
186.30963,289,8127.913114
414.72958,437,8130.959468
222.34944,355,8132.56011
114.12994,182,8133.391608
418.66965,433,8135.336601
110.359985,179,8136.205705
415.4198,433,8138.124161
76.47,133,8138.818734
416.56985,433,8141.830605
232.48964,356,8143.496032
76.24998,135,8144.200913
418.36972,433,8146.181928
78.39997,135,8146.912495
50.19004,101,8147.491645
50.280037,102,8148.075988
404.98953,416,8149.935979
417.2097,439,8153.016094
228.53963,351,8154.828935
49.03002,107,8155.426094
416.60968,439,8157.545763
50.29004,101,8158.183403
122.7299,207,8159.269339
44.72003,108,8159.845036
419.69012,441,8162.88277
373.06952,403,8164.732
413.0697,433,8166.69058
376.22955,377,8168.414865
218.59952,360,8170.094889
419.76968,448,8173.098337
409.86957,443,8175.079018
414.89966,440,8177.156936
372.2396,376,8178.900867
43.700035,110,8179.535286
371.48962,401,8181.337847
96.999954,175,8182.18801
50.22003,108,8183.872916
51.960037,99,8184.377542
170.85985,269,8185.632026
169.13982,271,8186.878793
43.49003,111,8187.568703
101.22996,192,8188.519452
412.9496,435,8190.46247
73.58,132,8191.1587
98.76989,193,8192.078486
119.549934,215,8193.183283
419.6396,436,8196.223539
173.89963,290,8197.562504
113.10996,184,8198.475187
113.019966,183,8199.416283
42.65007,105,8200.0297
377.12967,377,8201.764638
44.17002,103,8202.349331
416.94965,435,8205.391462
389.08966,401,8207.247969
96.749985,180,8208.202271
49.810043,99,8208.73612
413.16956,433,8210.704677
375.97946,377,8212.514786
69.76998,123,8213.155616
233.81961,353,8214.743867
387.6297,417,8217.799113
46.210022,109,8218.388632
43.28003,112,8218.996721
73.71004,129,8219.721172
390.27966,417,8221.565702
178.31961,288,8222.914444
121.169914,213,8223.949942
112.419945,183,8224.833288
97.94997,180,8225.727391
76.04003,136,8227.552633
178.76976,293,8228.849173
79.01002,134,8229.533009
113.20995,184,8230.422891
98.35998,169,8231.284895
234.09973,355,8232.854499
376.0297,397,8234.636997
398.32953,417,8236.550779
377.52982,377,8239.287493
45.330025,107,8239.928126
117.31986,228,8241.089053
181.49966,290,8242.579185
176.10976,279,8243.883986
45.18004,102,8244.482533
403.67984,417,8246.339381
377.57956,377,8249.035818
77.71,134,8249.756225
42.900074,110,8250.362202
417.8196,433,8252.275023
112.74993,185,8253.169123
177.34973,295,8254.536211
389.1897,421,8256.363837
112.23,182,8257.300498
49.530014,107,8257.880713
47.380028,112,8259.468893
98.52,173,8260.363593
102.329956,192,8261.25573
76.70003,130,8261.960993
414.51947,433,8263.958154
49.610054,99,8264.509368
44.28003,102,8265.093397
48.520042,103,8265.729359
229.72961,357,8267.432011
122.43998,216,8268.429543
416.8499,435,8271.378331
47.020004,113,8272.019079
50.730034,107,8272.598362
51.96003,104,8273.190894
52.310036,109,8273.793564
235.17972,367,8275.437818
78.229996,137,8276.174026
50.69005,111,8276.759392
224.41953,358,8278.408985
227.4095,359,8280.107249
40.69007,111,8281.844886
47.270035,108,8282.415314
375.7696,378,8284.190611
226.3096,359,8285.813017
76.04001,136,8286.52712
76.82002,138,8287.275427
47.730057,102,8287.871974
46.470047,88,8288.376043
227.86963,363,8290.066195
48.710022,109,8290.703429
76.110016,129,8291.362792
228.01974,363,8293.974132
403.17993,427,8295.870755
74.18002,132,8296.625236
372.24966,395,8298.399338
370.4395,396,8300.203941
175.78978,291,8301.584275
414.03973,436,8304.517065
413.42,433,8306.453103
228.70949,354,8308.054131
411.51974,433,8309.999095
161.72986,262,8311.265806
414.0698,433,8314.213216
414.06003,439,8316.197825
377.37964,377,8317.914706
418.54987,440,8319.872339
412.65967,434,8321.815986
383.83957,426,8324.750629
96.139946,171,8325.611267
74.920006,138,8326.349231
225.99957,360,8327.978423
223.04956,355,8329.662024
411.0697,433,8331.606098
102.24997,190,8332.531697
109.72996,182,8334.399703
412.5096,434,8336.288798
41.88006,102,8336.839
104.09995,185,8337.772892
385.17966,417,8339.705011
110.929955,182,8340.637095
98.19992,190,8341.546126
375.76965,398,8343.325456
45.530037,102,8343.886275
413.96976,433,8346.783949
108.21995,183,8347.712849
49.940033,106,8348.283248
47.96003,104,8348.883496
228.95972,354,8350.510319
102.71996,193,8351.487415
97.54996,180,8352.384829
411.3697,433,8354.374793
400.00983,424,8357.479007
52.95005,100,8358.087751
48.140038,106,8358.671594
160.51973,278,8359.959238
41.68006,102,8360.498286
98.01994,173,8361.364709
76.259995,134,8362.084854
118.809975,219,8363.138425
47.730057,102,8363.719774
414.5197,433,8365.631095
229.02962,362,8368.279613
368.5996,400,8370.149596
47.13006,102,8370.693225
73.06001,134,8371.404455
51.11003,109,8372.018105
51.560036,99,8372.579285
109.859955,179,8373.489162
76.46998,133,8374.143556
108.929985,182,8375.051305
226.93964,356,8376.638279
52.16002,99,8378.137271
112.019966,183,8379.023712
109.859955,179,8379.897482
388.67966,417,8381.69752
394.83963,431,8383.654323
370.47968,377,8385.362957
111.48994,186,8386.289355
111.70995,184,8387.142748
113.21992,183,8389.150638
376.2295,397,8391.022831
50.36004,104,8391.54663
71.96004,124,8392.230639
181.5097,299,8393.66332
73.89998,130,8394.436137
365.10965,399,8396.247551
49.710045,99,8396.821101
46.050026,110,8397.449948
119.67985,212,8398.437706
42.56006,104,8400.07152
97.03998,171,8400.886668
223.29968,360,8402.573758
176.8097,289,8403.941546
227.75943,364,8405.621425
223.33965,356,8407.254462
413.1497,435,8409.204092
222.53969,356,8411.905518
228.50969,354,8413.521998
70.72999,137,8414.26161
224.43953,356,8415.849308
49.35003,105,8416.428325
111.93995,181,8417.345251
48.95002,105,8417.941879
48.780014,102,8418.506218
370.27966,377,8421.230953
50.270027,103,8421.83528
41.18006,102,8422.407523
118.889824,211,8423.36903
76.47,133,8424.102858
48.730034,107,8424.64791
160.62979,277,8425.951704
46.090042,106,8426.551889
49.470016,103,8427.089089
74.86999,133,8427.790895
182.20975,289,8429.083565
162.43976,271,8430.279992
409.96967,433,8433.200797
42.78006,102,8433.797067
222.6497,365,8435.428417
412.3798,437,8437.303833
375.13968,381,8439.02735
226.47963,362,8440.661842
157.47974,272,8443.115433
51.59002,111,8443.724761
43.190063,111,8444.328024
43.210075,109,8444.939305
163.02985,272,8446.139431
178.86969,293,8447.541768
51.960014,99,8448.103718
377.35974,379,8449.819003
376.9797,377,8451.574655
76.26999,133,8452.33808
50.070023,103,8453.904314
424.5502,455,8455.94561
376.04965,420,8457.939932
50.510048,99,8458.526128
105.55996,194,8459.423708
416.9098,439,8461.290928
77.52001,128,8461.949541
164.06982,278,8464.212709
419.79993,440,8466.24736
419.4699,433,8468.19859
43.97003,103,8468.751872
79.41001,134,8469.393868
107.21997,183,8470.344959
50.26001,99,8470.903763
421.1602,444,8472.92266
113.029976,182,8473.841872
54.560028,99,8475.392665
50.16004,104,8475.992872
167.39977,270,8477.218589
229.23962,366,8478.920716
175.62968,297,8480.241823
183.75972,304,8481.671934
180.49968,285,8483.064904
377.54956,385,8485.847597
414.00974,439,8487.883297
166.82985,267,8489.109137
167.2399,271,8490.365721
164.92989,272,8491.613339
373.69946,405,8493.469417
178.25977,284,8494.799271
185.86995,303,8497.347383
50.010048,99,8497.903299
79.97002,138,8498.553946
169.94987,275,8499.783851
421.45984,434,8501.714658
178.59981,290,8503.083984
125.90984,219,8504.139883
53.560043,99,8504.656341
217.33945,321,8507.153154
179.26978,283,8508.560805
389.38974,416,8510.515057
50.010033,99,8511.106325
53.960037,99,8511.643131
420.06992,433,8513.584862
215.57962,322,8515.089615
114.10993,184,8516.12381
51.730034,107,8516.754657
44.07003,103,8518.413681
186.37976,302,8519.782116
421.8196,433,8521.688397
189.7498,300,8523.058022
391.28967,401,8524.826315
54.670055,98,8525.423832
123.299934,215,8526.478422
78.04999,135,8527.186944
49.02001,108,8528.946509
50.58001,112,8529.582958
380.89978,395,8531.38385
100.689964,191,8532.326176
50.99003,101,8532.886425
418.51993,433,8534.804764
394.53943,401,8536.604768
422.11987,438,8539.538818
115.26989,183,8540.476752
45.470047,103,8541.035572
183.35988,299,8542.45334
43.38005,112,8543.046392
234.61943,363,8544.734171
179.31981,288,8546.065397
44.36003,104,8546.650592
179.26979,303,8548.02064
393.2097,424,8550.917711
79.32001,133,8551.641677
183.90962,289,8552.957011
237.04964,355,8554.526976
44.580032,102,8555.123556
109.02,183,8555.977648
420.77997,492,8558.190497
178.64978,295,8559.510977
